,id,text,Unnamed: 2,amir,charles,moindze,sent_id,question_id,label,similarity
516,980,"Mais malheureusement, ce projet est resté dans un entre-deux ce qui fait que département et communauté de commune coexistent, ce qui accentue encore la bureaucratie et l'aspect oligarchique de la démocratie locale (cumul de mandat de types nouveaux maire-président de communauté de commune, copinage, etc.).",149224,,,,2,UHJvcG9zYWw6NmRhODBkNTQtM2I1Zi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
517,981,"Beaucoup d'hommes politiques sont des arrivistes, corrompus, champion du retournement de veste, à la moralité catastrophique.",150089,,,,2,UHJvcG9zYWw6Mzk5MzMxYWEtM2I3Yi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
518,982,Réduire les budgets de chaque ministère d'au moins 30% Obliger tous élus (yc président) à prendre les transports en commun Supprimer l'ENA qui coûte et fournit des personnes incompétentes en tout et inutiles à la France.,150327,,,,15,UHJvcG9zYWw6M2RkZjgxOGUtM2I4MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
519,983,Non au statut à  vie qui garde en place des gens parfois incompétents ou les déplace car on ne sait pas quoi en faire !!,150353,,,,0,UHJvcG9zYWw6ODU1N2YwMzUtM2I4MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
520,984,Attention aussi à plusieurs écueils en réformant : il ne faudrait pas se retrouver avec les mêmes difficultés face à l'emploi que dans le privé et laisser la porte grande ouverte aux discriminations ou copinage en tout genre.,150359,,,,6,UHJvcG9zYWw6ODU1N2YwMzUtM2I4MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
521,985,"Certains hauts postes administratifs sont attribués par ""copinage"", les postes dirigeants des gros groupes industriels changent à chaque gouvernement sans notion de competence: on peut diriger la sncf et 10 ans plus tard edf!!",150881,,,,1,UHJvcG9zYWw6MWM1NDU4NzUtM2I5Yy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
522,986,"Tout est corrompu, faux, dévoyé, caché, centralisé.",151057,,,,5,UHJvcG9zYWw6ODk2YmMyM2QtM2JhMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
523,987,Administrations incompétentes.,151653,,,,0,UHJvcG9zYWw6MzVhMjU3OTctM2JmYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
524,988,"Il y a trop d'incompétents et d’irresponsables, il faut tous les auditer",151690,,,,0,UHJvcG9zYWw6MDAxOWQxMDYtM2JmZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
525,989,"Il serait préférable de ne pas instaurer ce système car dans la Fonction publique, il y a trop de ""copinage"" avec la hiérarchie.",152323,,,,1,UHJvcG9zYWw6MzI1MDc4NGYtM2MxZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
526,990,- Il vaudrait mieux un référent administratif que 5 incompétents (un par échelon).,152406,,,,6,UHJvcG9zYWw6ODBkNmQwOTEtM2MyMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
527,991,trop lente/incompétente/trop grand décalage entre la fonction publique et l'administration et la vie réelle dans une entreprise/,152555,,,,0,UHJvcG9zYWw6YjhmNmY3N2YtM2MyYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
528,992,"Trop d'agents, ""incompétents"" ou non responsables !",152600,,,,0,UHJvcG9zYWw6NDQ0Nzg1NWEtM2MyZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
529,993,"Si on parle bien de tout en haut, ou presque, je dirai : copinage",152602,,,,0,UHJvcG9zYWw6NDUzMjUyZjUtM2MyZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
530,994,"ras le bol, beaucoup de Français surtout en région ont besoin de leurs voitures pour VIVRE Le cumul des mandats politiques c'est honteux et les salaires bidons des attachés parlementaires et autres copinages protégés et tous les placards dorés qu'on ignore, il faudrait rendre public les salaires et limiter les nombres de parlementaires, moins nombreux mais plus efficaces, moins de barreurs et plus de rameurs seraient nécessaires.",152699,,,,4,UHJvcG9zYWw6NDhiZmRkMDctM2MzMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
531,995,"L'organisation est lourde, souvent incompétente car trop complexe dans sa méthode de fonctionnement et dans les lois",152881,,,,0,UHJvcG9zYWw6MmI4MjEyMGItM2MzOS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
532,996,C’est clairement une enculade : des incompétents à la tête d’un pays qui n’en est plus un : une vraie partouze à qui dira le plus de conneries.,153738,,,,0,UHJvcG9zYWw6N2M5N2Y3NTMtM2M2MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
533,997,"Pour avoir travaillé pendant 42 ans dans une entreprise publique, je sais pertinemment que ce qu'on appelle Service Public est souvent interprété comme ""les employés sont autorisés à se servir sur le dos du Public"" (absentéisme, rémunérations indues, garantie de l'emploi même lorsqu'on est incompétent ou contre-performant, .)",153861,,,,3,UHJvcG9zYWw6OTYxYWRiNjYtM2M2OC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
534,998,plus sur le terrain et moins de profiteur et de copinage dans les bureaux,154452,,,,0,UHJvcG9zYWw6ZDkyNDRkOWItM2NjMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
535,999,"on devrait gérer les administrations comme les entreprises privées à savoir évaluer le personnel chaque année et revaloriser les salaires en fonction des performances, licencier les incompétents et supprimer des couches de ""chefs"".",154826,,,,0,UHJvcG9zYWw6MjQ3ZjRhOGUtM2NkNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
536,1000,"Et les services actuels sont trop restrictifs (difficultés pour s'y rendre, heures d'ouverture restreintes, agents trop souvent incompétents).",154941,,,,2,UHJvcG9zYWw6YjUzMmIyZDEtM2NkYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
537,1001,"Développer l'accueil physique de proximité (au lieu des plateaux d'accueils téléphoniques, souvent inefficaces et/ou incompétents.",155251,,,,1,UHJvcG9zYWw6OTA4MDY3NDgtM2NlZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
538,1002,C'est du copinage et du parachutage de complaisance avec des salaires hors de propos.,155770,,,,2,UHJvcG9zYWw6NTg2OTU3MDctM2NmNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
539,1003,"Soit supprimer le sénat ou le conseil constitutionnel qui servent de source de profits , d'avantages et de pouvoir à des élus vieillissant,  arrivés par cooptage politique voire copinage, et supprimer les avantages éhontés (pension de retraites, pension de reversion à leur famille, droit à une retraite après un temps court de travail  pour nos élus.)",156572,,,,0,UHJvcG9zYWw6MzNlYTNmNmYtM2QxMS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
540,1004,"Ne plus vivre dans une république qui s'apparente  de plus en plus à une république bananière, arrêter les copinage pour les désignations aux différents postes.",156576,,,,4,UHJvcG9zYWw6MzNlYTNmNmYtM2QxMS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
541,1005,"il y a beaucoup de doublons, de gens incompétents, souvent en raison de la complexité des règles ou faute de formation continue, il faut organiser l'Etat comme une entreprise avec des contrôles efficaces de l'utilisation des deniers public et surtout ne pas garder les personnes incompétentes ou inefficaces",156686,,,,0,UHJvcG9zYWw6OTg1NWJhMzMtM2QxNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
542,1006,"Il faut que les citoyens puissent avoir confiance et se sentir vraiment représentés et pour cela, mettre fin au copinage qui est malheureusement de règle; Un gouvernement , nos députés  et autres élus ou nommés devraient être évalués régulièrement comme le sont les salariés des entreprises (privées, bien sûr !)",156734,,,,2,UHJvcG9zYWw6N2M4MmE4YjItM2QxNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
543,1007,Nul et incompétente,157403,,,,0,UHJvcG9zYWw6OGUwZGRlYTItM2QzNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
544,1008,Je pense que l'administration est pleine d’incompétents qui profitent d'un système trop gros et complexe et dont ils savent que leur manque de compétence ne leur posera aucune conséquence.,157693,,,,0,UHJvcG9zYWw6Yjc2YjFiYWMtM2Q3ZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
545,1009,"Il faudrait mieux contrôler et diminuer les dépenses publiques territoriales et emplois dans les collectivité territoriales (mairies communautés de commune, département, région), il y a des doublon, des abus, des façon de faire qui relèvent plus de ""l'entrisme"" du copinage, du ""retour de service rendu"" du ""copinage"".",157935,,,,0,UHJvcG9zYWw6ZTY2Y2I5ZmEtM2Q5Mi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
546,1010,"Administration trop lourde, trop lente, incompréhensible, incompétente, pas optimisée.",158699,,,,0,UHJvcG9zYWw6NzUxYTRmOTgtM2RhNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
547,1011,Trop d'agents incompétents et non motivés.,159004,,,,1,UHJvcG9zYWw6OGNlMmZkYWMtM2RiMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
548,1012,"Il faut essayer d'en finir avec le recours aux vacataires, et les agents contractuels recrutés sur titre et bien souvent par copinage et qui de surcroît n'ont même pas à quitter leur lieux de vie .mais je comprends qu'au sein du pouvoir exécutif et législatif l'on puisse y déroger .",160531,,,,9,UHJvcG9zYWw6M2YwYTc5NzQtM2RkNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
549,1013,"Un mille feuilles administratif incohérent, mal organisé avec des agents souvent incompétents.",160998,,,,1,UHJvcG9zYWw6NDJhZjk1M2MtM2RkZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
550,1014,Bonne organisation mais il faut arrêter la mafia des grandes écoles et enlever les incompétents,161101,,,,0,UHJvcG9zYWw6MjYzYTAxOWUtM2RkZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
551,1015,"Les fonctionnaires travaillant dans ces inter-communalités, départements, régions doivent travailler sur différents postes ou peut être mutés pour éviter les copinages et autres, amenant forcément à une forme de corruption.",161343,,,,14,UHJvcG9zYWw6ODQ3ZTk1OWUtM2RlMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
552,1016,"Priorité : Cesser de nommer dans des services de l'Etat des individus sous diplômés issus de promotion interne, petits chefs à la grosse tête, incompétents, arrivistes et égocentriques.",161489,,,,0,UHJvcG9zYWw6MjBhYmI1ZDEtM2RlNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
553,1017,"Appliquer au niveau nationale ( comme actuellement au niveau locale) le principe  de non éligibilité des fonctionnaires à la représentation  nationale , ceci pour éviter le mélange des genres et  le copinage entre élus et haut fonctionnaires .",162790,,,,3,UHJvcG9zYWw6ZWRhYmRjYTgtM2U0Zi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
554,1018,"Appliquer au niveau nationale ( comme actuellement au niveau locale) le principe  de non éligibilité des fonctionnaires à la représentation  nationale , ceci pour éviter le mélange des genres et  le copinage entre élus et haut fonctionnaires .",162794,,,,3,UHJvcG9zYWw6ZjZhMzE4ODAtM2U0Zi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
555,1019,c'est aussi un frein à la corruption et aux copinages.,163528,,,,2,UHJvcG9zYWw6MTc4YWJjY2UtM2U2Yi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
556,1020,c'est aussi un frein à la corruption et aux copinages.,163783,,,,2,UHJvcG9zYWw6ZTg2OTc1NDEtM2U3My0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
557,1021,c'est aussi un frein à la corruption et aux copinages.,163810,,,,2,UHJvcG9zYWw6NTMyY2M5N2QtM2U3Ni0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
558,1022,"il faut que l'état ait un moyen de contrôle a tous les niveaux: région, communes, par exemple, il n'est pas normal que des communes soient endettées et que les administrés doivent combler par le biais d'impôts les lacunes d'incompétents.",163913,,,,1,UHJvcG9zYWw6NGExNGQ3NTAtM2U3Yy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
559,1023,C'est la démonstration d'un système quasi corrompu et la preuve qu'il ne faut pas compter sur les collectivités territoriales pour se réformer par elles-mêmes.,165048,,,,2,UHJvcG9zYWw6M2JjZDdmM2MtM2U5ZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
560,1024,Il ne devrait pas y avoir de passe droit ou de copinage au sein des collectivités territoriales en fonction de la couleur politique : le contrat entre les politiques et l'administration devrait être clairement défini sans frontière poreuse.,165292,,,,0,UHJvcG9zYWw6ODdhYTg0NTQtM2VhMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
561,1025,"Travailler pour une collectivité gangrenée par le système ""piston et copinage"" peut très vite devenir asphyxiant, a fortiori quand on la culture du résultat, beaucoup plus soutenue dans le privé.",165921,,,,6,UHJvcG9zYWw6MjI4ZDdhNjEtM2ViNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
562,1026,"Trop de hauts fonctionnaires irresponsables, inefficaces et incompétents.",166760,,,,1,UHJvcG9zYWw6Mzc3ZWJjOGItM2YxYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
563,1027,Trop de personnes incompétentes et inactives,167152,,,,0,UHJvcG9zYWw6M2M2ZGY1NjYtM2YyZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
564,1028,"la liste est vraiment longue  Le tout avec de RÉELS MOYENS et le droit (le pouvoir) de sanctionner (lourdement), banquiers, ministres, fraudeurs et corrompus !!!",167186,,,,12,UHJvcG9zYWw6NzQ2NDkzYWEtM2YzMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
565,1029,"la liste est vraiment longue<br><br>  Le tout avec de RÉELS MOYENS et le droit (le pouvoir) de sanctionner (lourdement), banquiers, ministres, fraudeurs et corrompus !!!",167209,,,,3,UHJvcG9zYWw6YTI2ZGJmNjktM2YzMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,inclassable,
566,1030,"***se poser la question de la privatisation totale ou partielle de certains de ces services certaines mission peuvent être déléguées ce qui implique la définition d’un cahier des charges précis  et la création de son organisme de contrôle   Se reposer la question des services régaliens  responsabilité de ‘ état et de ceux qui peuvent être décentralisés et /ou déconcentrés Conséquences : suppression des départements , au pire fusion et division par deux des départements,sans augmentation des élus régionaux  * Regroupement par intégration des « polices municipales «  avec la police et la gendarmerie (plus grande synergie et efficacité dans l’organisation avec généralisation du poste d’ élu adjoint à la sécurité, servant d’interface avec ces services (Rappel la sécurité est de la sécurité de l’état pas des communes )  *Mission des fonctionnaires sans affectation ou incompétent ?",167264,,,,1,UHJvcG9zYWw6OWQ0NGRjMzQtM2YzMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
567,1031,"Elle n'est pas optimum, - Il est nécessaire d'introduire une obligation de résultat pour tendre vers plus d'efficacité c'est à dire couvrir au mieux les besoins régaliens des citoyens et pas plus--- De cet objectif découle une organisation adéquate en nombre de fonctionnaires et de structures nécessaires-- Avec l'introduction d'un système de contrôle vraiment démocratique intégrant des citoyens désignés (ex- tirage au sort dans un panel de compétence), nous pourrions sortir des travers actuels ( nomination au copinage au sens large du terme, création de structures inutiles, masquage du chômage, gaspillage d'argent public, etc---",167405,,,,0,UHJvcG9zYWw6YmYyN2ZmNGEtM2YzYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
568,1032,"Attention toutefois dans ce domaine à ne pas décentraliser, car on se trouve avec des décisions marquées par des ""caprices"" d'élus ou des copinages politiques.",167702,,,,10,UHJvcG9zYWw6YjhlODk5MzItM2Y0OC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
569,1033,"L’administration fait globalement du bon travail mais souvent, peine à le faire à cause d’une législation trop complexe, des contrôles de l’état tatillons et malheureusement un management trop souvent incompétent.",167941,,,,3,UHJvcG9zYWw6YmEwNTk3NzAtM2Y1Mi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
570,1034,Je termine en ajoutant que les enquêtes menées par la Police Judiciaire sont trop lentes et que bien souvent les élus corrompus se font 'pincer' pour qu'une toute petite partie des fraudes faites.,168176,,,,22,UHJvcG9zYWw6MzBiYzJmMmUtM2Y1Yi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
571,1035,Les hauts fonctionnaires sont trop corrompus.,168547,,,,1,UHJvcG9zYWw6ODdkNTFhNmQtM2Y2OC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
572,1036,"Des fonctionnaires compétents lorsqu'on est dans le général, mais incompétents dans le spécifique.",168621,,,,4,UHJvcG9zYWw6MzQxYjExODYtM2Y2YS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
573,1037,Toutes corrompus!,168979,,,,0,UHJvcG9zYWw6NmE5ZDc1MGUtM2Y3Ny0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
574,1038,Interdire le copinage et le nettoyage se fera de lui même.,168980,,,,1,UHJvcG9zYWw6NmE5ZDc1MGUtM2Y3Ny0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
575,1039,les castes des avocats des magistrats sont trop puissantes et corrompues.,169406,,,,0,UHJvcG9zYWw6Y2Q3NzM2ZGItM2Y4OS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
576,1040,Mettre fin au statut du fonctionnaire qui est assuré de rester employé même si il est incompétent ou si il le devient.,169415,,,,2,UHJvcG9zYWw6MTQ4ZDZkZTAtM2Y4YS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
577,1041,"- gaspillage et abus des postes de ""copinage"" de la présidence de l'ATMB aux inspections générales et autres propulsions des ""amis"" vers les grands corps d'Etat et autres préfets sans préfecture et tous les autres privilèges ""républicains"".",170265,,,,7,UHJvcG9zYWw6ZjYwYjQ5MjYtM2ZmNS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
578,1042,La gestion des nouvelles collectivités est désastreuse car incompétente.,170281,,,,4,UHJvcG9zYWw6NTViMzkyNWItM2ZmNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
579,1043,"Emplois avec connaissances politiques, appel d'offres de PME corrompues.",170376,,,,1,UHJvcG9zYWw6YmE3NjVjNWQtM2ZmNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
580,1044,C'est un empilement de gabegie financière et de copinage,170755,,,,0,UHJvcG9zYWw6ZTAzMWRmOTQtNDAwNS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
581,1045,Trop d élus payés trop cher et corrompus.,171126,,,,0,UHJvcG9zYWw6ODJlZGE4ZWQtNDAxMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
582,1046,"Les juges doivent remplacer dans les tribunaux paritaires des baux ruraux, prud'hommes et de commerce les civiles élus pour éviter le copinage.",171274,,,,1,UHJvcG9zYWw6NDBhYjkxYzktNDAxOC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
583,1047,"Les services sociaux étaient inadaptés : assistantes sociales incompétentes, il a fallu que je m'énerve pour qu'on s'occupe concrètement de mon dossier pour obtenir des aides.",171289,,,,5,UHJvcG9zYWw6OGEzYmVkM2YtNDAxOC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
584,1048,"Ces idiotes incompétentes n'ont pas su me recevoir, répondre à mes attentes, et je devais m'énerver pour obtenir gain de cause.",171291,,,,7,UHJvcG9zYWw6OGEzYmVkM2YtNDAxOC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
585,1049,"Au lieu de me soutenir, je me suis faite enfoncée par ces incompétentes.",171295,,,,11,UHJvcG9zYWw6OGEzYmVkM2YtNDAxOC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
586,1050,Poussiéreuses et trop souvent incompétentes,171549,,,,0,UHJvcG9zYWw6YWU1Y2VjNGQtNDAxZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
587,1051,"Aller vers un véritable gouvernement Européen (Etat Fédéral), Halte à la coruption, au copinage et aux lobbies.",172132,,,,5,UHJvcG9zYWw6NTY5YWFiZGEtNDAyYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
588,1052,"Les collectivités teritoriales ont selon moi une mauvaise gestion (exemple de mairie qui maintiennent des piscines non viable économiquement et qui ont plus de 40ans par copinage, ou des mairies qui dépensent des fortunes dans des équipements informatique car si ils ne dépensent pas tout le budget l'année d'apres ils vont le perdre) Je précise que ce sont des exemples vécus.",172391,,,,4,UHJvcG9zYWw6ZTNiMWFiMWUtNDA0Ny0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
589,1053,"Tout revoir, limiter les emplois bidons de dirigeants qui n'ont rien à diriger et qui ont obtenu le poste pour reclassement ou copinage, offrir plus de possibilités d'accès au public (donc plus d'agents de terrain et moins d'échelons hauts, managérials ou intermédiaires).",173522,,,,0,UHJvcG9zYWw6NjJlMWU0ZGQtNDA4Ny0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
590,1054,"•	Au niveau des COMMUNES, la réponse est différente : il semble bien qu’elles soient contraintes dans leurs capacités d’action (légalité, dépendances financières multiples, …) =>bien qu’incompétent dans le domaine, je suis quasiment sûr que la solution n’est pas dans l’attribution de nouveaux pouvoirs mais dans la diminution substantielle des contraintes •	Au niveau des MAIRES, le problème n’est pas dans l’absence de pouvoir mais dans l’absence de capacités à les exercer.",173707,,,,4,UHJvcG9zYWw6ZDUxYjQ5MjctNDA5MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
591,1055,"Il faut diminuer de 50% au moins le nombre de salariés de la Mairie de Paris, et rendre public leur mode de recrutement (copinage?)",174734,,,,9,UHJvcG9zYWw6MTVlY2Q2NzItNDBjOS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
592,1056,"Trop lent, trop compliqué, des fonctionnaires souvent incompétents qui nous renseignent mal voire pas du tout car ""puisque vous êtes français vous devez savoir remplir les formulaires"", quelle honte!!!",174754,,,,0,UHJvcG9zYWw6ZmEwODAyYWQtNDBjOS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
593,1057,"pour que notre changement de situation soit pris en compte ( en attendant, nous avons été imposés en double et avons bien dû avancer l'argent, et d'autres cas se sont produits dans notre entourage, sur le même secteur, à savoir le SID de Chalon-sur-Saône, totalement incompétent !!!)",174972,,,,4,UHJvcG9zYWw6YzE5NTk4YmYtNDBkNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
594,1058,La démocratie participative doit advenir pour pouvoir lutter contre le copinage et le lobbying qui détériore l'image des politiques.,175302,,,,4,UHJvcG9zYWw6ZTM0OTBlMDItNDBkZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
595,1059,Administrations trop nombreuses et souvent incompétentes.,175347,,,,0,UHJvcG9zYWw6NTM5NWM0YmItNDBlMS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
596,1060,"Rendre transparente la dépense publique à ce sujet, mette fin aux privilèges des élus comme de la haute fonction publique, décentraliser les administrations au maximum et supprimer les administrations devenues inutiles, pouvoir dès lors licencier des fonctionnaires devenus redondants si non recasables ailleurs, pouvoir révoquer un fonctionnaire si incompétent.",175577,,,,0,UHJvcG9zYWw6Y2RlYzcxNTEtNDBlNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
597,1061,"3) trouver une vraie solution pour les personnels (d'éducation ou de direction) qui sont incompétents et qui mettent en péril une classe, la scolarité d'un élève, un établissement et bien sûr leur propre épanouissement au travail.",175600,,,,19,UHJvcG9zYWw6ZjM2ZDkyZDYtNDBlNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
598,1062,10) Supprimer le cumul des rémunérations et le parachutage dans des fonctions par copinage politique selon l’exemple récent d’Alain Juppé :  Les juteux nouveaux revenus d'Alain Juppé : une très grosse augmentation.,176151,,,,8,UHJvcG9zYWw6NzU2YjBhZjAtNDBmMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
599,1063,"Les compétences ne sont pas pris en compte, seuls les diplômes, le bon carnet d'adresse et le copinage font que l'on attribut tel poste alors que les compétences ne sont pas à la hauteurs de la mission.",176541,,,,0,UHJvcG9zYWw6MDQxY2NiMDgtNDEwMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
600,1064,Il y a trop d'incompétents d’où le manque probant de résultats depuis 40 ans.,176542,,,,1,UHJvcG9zYWw6MDQxY2NiMDgtNDEwMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
601,1065,Tout doit être fait pour éviter le clientélisme le copinage la corruption (qui mine heureusement moins la France que d'autres pays) et les fraudes (aux aides sociales etc.).,176722,,,,6,UHJvcG9zYWw6YWE5OGZiYjYtNDEwYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
602,1066,"On ne mute pas un incompétent, on le vire!",177016,,,,3,UHJvcG9zYWw6NzBlZjlmNGUtNDExMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
603,1067,"D'une part, les hauts serviteurs de l'Etat, qu'ils soient salariés ou élus,  doivent  être exemplaires;  pas de copinages ou d'emplois familiaux, pas de fraude fiscale ou autre , pas de notes de frais abusives ni d'invitation au restaurant ou ailleurs par des lobbys etc .",177744,,,,0,UHJvcG9zYWw6ZjA4NGU2Y2ItNDEyYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
604,1068,"- suppression des primes pour les élus : un salaire correspondant à la fonction et stop - des sanctions pécuniaires pour l’absentéisme des élus aux réunions et autres assemblées… - pourquoi des salaires aussi élevés pour les hauts fonctionnaires - pourquoi tant de personnels “incompétents” dans la Fonction Publique : le syndrome de Péters (plus on est incompétent plus on peut monter en grade) s’applique hélas parfaitement par exemple dans les hôpitaux publics, les collectivités locales, les administrations de l’Etat, avec toutes les conséquences sur la gestion “désastreuse” des établissements et des personnels - un grand “nettoyage” des lois votées et jamais appliquées : soit on fait les décrets adéquats, soit on supprime la loi inutilisée.",178166,,,,6,UHJvcG9zYWw6YjMyODc4NTItNDE3ZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
605,1069,"Comme beaucoup de mes concitoyens, je pense qu'il faut dégrossir le mille feuille, arrêter avant les emplois fictifs, les double emplois (on embauche une personne de plus , plutôt que de viré une personne incompétente), placer des vrais professionnels plutôt que des ""bêtes"" à concours qui sont souvent incapable de quoi que se soit une fois en poste",179106,,,,0,UHJvcG9zYWw6MWIzOWM0YTUtNDFhNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
606,1070,trop de personnel incompétent  qui ne sait pas répondre aux questions.,179115,,,,1,UHJvcG9zYWw6YjYyYjQ1N2EtNDFhNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
607,1071,"Il y a un déficit de volonté et de moyens permettant aux  responsables de choisir ( justifications à l'appui) leur personnel, de valoriser les  efforts ( l'avancement à l'ancienneté ne devrait plu  être qu'un palliatif), de sanctionner les personnels incompétents ou indolents, dans l'idéal au moins il faudrait leur donner une formation complémentaire ou les réorienter.",179494,,,,1,UHJvcG9zYWw6MTU3MzI2ZGUtNDFiMS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
